utts	labels
I'd like to find an east side restaurant that is expensive.	find_restaurant
I am looking for a restaurant in the moderate price range and in the north part of town.	find_restaurant
I'm looking for a restaurant in the centre, please.	find_restaurant
I'm looking for a Korean restaurant that's expensive.	find_restaurant
I'd like to find an expensive restaurant in the centre of town.	find_restaurant
Are there any moderately priced places to eat with British styled food?	find_restaurant
I'm looking for a restaurant that serves international food.	find_restaurant
I am looking for a restaurant. The restaurant should serve asian oriental food and should be in the centre	find_restaurant
I am looking for Japanese food in the south part of town.	find_restaurant
I am interested at eating at an expensive place in the west part of town.	find_restaurant
Hi, I'm looking for a particular restaurant named Bedouin. Can you help?	find_restaurant
I'm looking for a cheap restaurant in the west.	find_restaurant
Are there any Lebanese restaurants in the city?	find_restaurant
Can you help me find a resturant?	find_restaurant
I am looking for a place serving expensive indian food	find_restaurant
I am looking for an expensive chinese restaurant to eat at.	find_restaurant
Can you recommend a restaurant to me in the South part of town? I don't want to spend a lot of money.	find_restaurant
I want to find a moderately priced restaurant that serves british food. What is the address and phone number?	find_restaurant
Hi, what can you tell me about a restaurant called hakka?	find_restaurant
I'd like to find out more about the bloomsbury restaurant	find_restaurant
I am looking for a restaurant that is in the moderate price range and in the west part of town.	find_restaurant
I need the address of an expensive restaurant in the east part of town.	find_restaurant
I am looking for a cheap place to have a meal.	find_restaurant
Hello, I'm looking for a place to eat - moderately priced in the centre area.	find_restaurant
Hi! Can you give me some information on the Bangkok City restaurant?	find_restaurant
I am looking for a restaurant in the south part of town in the expensive price range. Can you help me find one?	find_restaurant
I am looking for a restaurant in Cambridge that serves south indian food.	find_restaurant
I am looking for a restaurant that sell seafood,will prefer one in the center of the city.	find_restaurant
I'm wanting to find a restaurant. The location I want is the west and I want something in the moderate price range. Can you help me?	find_restaurant
I am looking for a moderate priced restaurant in the south part of town. Could you recommend me three restaurants?	find_restaurant
I am looking for an Italian restaurant in the centre of town.	find_restaurant
Yes, can you lookup the chiquito restaurant bar for me.	find_restaurant
Yes, I am looking for a restaurant in the area. It should serve Spanish food, and it should also be in the more expensive price range. Can you possibly help me?	find_restaurant
Hello I am looking for a restaurant called J restaurant	find_restaurant
I would like a cheap restaurant in the north part of town, please.	find_restaurant
I'm looking for a restaurant in the north part of town that serves Welsh food.	find_restaurant
Hello there. I am traveling to Cambridge and am most looking forward to trying some of your local restaurants. Can you help me find a good one?	find_restaurant
I am looking for a restaurant to dine at in the centre of town. Could you recommend me any expensive places to try?	find_restaurant
I'm looking for specific restaurant.	find_restaurant
Can you help me find a place to eat called sala thong?	find_restaurant
I would like to know if there is an Italian restaurant nearby me.	find_restaurant
Hello, I'd like to get some info about a restaurant in Cambridge!	find_restaurant
I'd like to find a moderately priced place located in the north part of town.	find_restaurant
I want to eat. I am looking for a Jamaican restaurant with a moderate price range please.	find_restaurant
I am looking for a moderately priced restaurant please.	find_restaurant
Hi, is there a restaurant in town called the rice boat?	find_restaurant
I am looking for a moderately priced restaurant in the north part of town.	find_restaurant
Can you help me find a restaurant that serves indian food in the centre?	find_restaurant
Can you help me find a restaurant in the south that doesn't cost a lot of money. In fact, I need one that's quite inexpensive.	find_restaurant
Where can I find portuguese food?	find_restaurant
I need to find a restaurant in the south to dine at that serves New Zealand food. Can you help?	find_restaurant
Can you find me a corsica restaurant?	find_restaurant
I need an indian restaurant in the centre.	find_restaurant
Hi, I'd like some info on where to eat in Cambridge!	find_restaurant
I'm looking for a latin american restaurant in the moderate price range.	find_restaurant
I would like a cheap restaurant in the east part of town, please.	find_restaurant
I'm looking for a place to eat.	find_restaurant
I am looking for a cheap restaurant in the west part of town. Could I get the address and phone number please?	find_restaurant
I want an expensive restaurant and serves danish food.	find_restaurant
